Decimal,Hex,Alpha Tag,Mode,Description,Tag,Category
13809,35f1,"70NORTHF",D,"Fire North Dispatch",Fire Dispatch,"Ottawa County (70) Fire/Rescue"
13810,35f2,"70SOUTHF",D,"Fire South Dispatch",Fire Dispatch,"Ottawa County (70) Fire/Rescue"
13818,35fa,"70GVCAR",DE,"Grand Valley State University Police Car to Car",Law Tac,"State Colleges and Universities"
13819,35fb,"70GVEVT1",D,"Grand Valley State University Police Event 1",Law Tac,"State Colleges and Universities"
13820,35fc,"70GVOPS",DE,"Grand Valley State University Police Allendale Dispatch",Law Dispatch,"State Colleges and Universities"
13821,35fd,"70HAZMAT",D,"Countywide: Hazmat Team",Fire-Tac,"Ottawa County (70) Fire/Rescue"
13822,35fe,"70MED1",D,"Holland Community Hospital ER",Hospital,"Ottawa County (70) EMS/Hospital"
13823,35ff,"70DWPHOLCI",D,"Holland City DPW",Public Works,"Ottawa County (70)  Government"
13826,3602,"70HOPESEC",D,"Hope College Campus Safety Dispatch",Law Dispatch,"Ottawa County (70) Law Enforcement"
13827,3603,"62PG15MF",D,"Big Prairie Station 15 Medical First Responder Page",EMS Dispatch,"Newaygo County (62) Fire"
13830,3606,"70HPCAR",DE,"Holland Police Car to Car",Law Tac,"Ottawa County (70) Law Enforcement"
13835,360b,"70HPADM",DE,"Holland Police Admin",Law Tac,"Ottawa County (70) Law Enforcement"
13836,360c,"70HPEVT1",D,"Holland Police Event 1",Law Tac,"Ottawa County (70) Law Enforcement"
13838,360e,"70F13EMD",D,"Hudsonville Fire Emergency Services",Fire-Talk,"Ottawa County (70) Fire/Rescue"
13839,360f,"70INP02",D,"Ottawa County Interop 2",Interop,"Ottawa County (70) Common/Interop"
13840,3610,"70INP03",D,"Ottawa County Interop 3",Interop,"Ottawa County (70) Common/Interop"
13841,3611,"70INP04",D,"Ottawa County Interop 4",Interop,"Ottawa County (70) Common/Interop"
13842,3612,"70INP05",D,"Ottawa County Interop 5",Interop,"Ottawa County (70) Common/Interop"
13843,3613,"70INP06",D,"Ottawa County Interop 6",Interop,"Ottawa County (70) Common/Interop"
13844,3614,"70INP07",D,"Ottawa County Interop 7",Interop,"Ottawa County (70) Common/Interop"
13845,3615,"70INP08",D,"Ottawa County Interop 8",Interop,"Ottawa County (70) Common/Interop"
13846,3616,"70INP09",D,"Ottawa County Interop 9",Interop,"Ottawa County (70) Common/Interop"
13847,3617,"70INP10",D,"Ottawa County Interop 10",Interop,"Ottawa County (70) Common/Interop"
13848,3618,"70INP11",D,"Ottawa County Interop 11",Interop,"Ottawa County (70) Common/Interop"
13849,3619,"70INP12",D,"Ottawa County Interop 12",Interop,"Ottawa County (70) Common/Interop"
13850,361a,"70INP13",D,"Ottawa County Interop 13",Interop,"Ottawa County (70) Common/Interop"
13851,361b,"70INP14",D,"Ottawa County Interop 14",Interop,"Ottawa County (70) Common/Interop"
13852,361c,"70INP15",D,"Ottawa County Interop 15",Interop,"Ottawa County (70) Common/Interop"
13854,361e,"70JAIL1",D,"Sheriff County Jail 1",Law Tac,"Ottawa County (70) Law Enforcement"
13857,3621,"70SOJAIL",DE,"Sheriff County Corrections",Corrections,"Ottawa County (70) Law Enforcement"
13860,3624,"62PG17MF",D,"Lilley Station 17 Medical First Responder Page",EMS Dispatch,"Newaygo County (62) Fire"
13861,3625,"70POLTAC",D,"Police Teletype Information",Law Tac,"Ottawa County (70) Law Enforcement"
13862,3626,"70LIFE DISP",D,"Ottawa County Dispatch",EMS Dispatch,"Life EMS"
13863,3627,"70MARINE",D,"Sheriff Marine Patrol",Law Tac,"Ottawa County (70) Law Enforcement"
13864,3628,"70MED5",D,"Medical Common 5",Hospital,"Ottawa County (70) EMS/Hospital"
13865,3629,"70MED6",D,"Medical Common 6",Hospital,"Ottawa County (70) EMS/Hospital"
13866,362a,"70MED7",D,"Medical Common 7",Hospital,"Ottawa County (70) EMS/Hospital"
13869,362d,"70NOCH",D,"North Ottawa Hospital EMS Ops",Hospital,"Ottawa County (70) EMS/Hospital"
13870,362e,"70NOCH2",D,"North Ottawa EMS 2",Hospital,"Ottawa County (70) EMS/Hospital"
13874,3632,"70OCEMD",D,"Ottawa County Emergency Management Division",Emergency Ops,"Ottawa County (70) Law Enforcement"
13877,3635,"70OCSRO",D,"Sheriff Reserve Officers",Law Tac,"Ottawa County (70) Law Enforcement"
13882,363a,"70POL1",D,"Police Dispatch 1 "Prime"",Law Dispatch,"Ottawa County (70) Law Enforcement"
13887,363f,"70SOOPS",DE,"Sheriff Private",Law Tac,"Ottawa County (70) Law Enforcement"
13888,3640,"70SOCARN",DE,"Sheriff Car North",Law Tac,"Ottawa County (70) Law Enforcement"
13889,3641,"70SOCARS",DE,"Sheriff Car South",Law Tac,"Ottawa County (70) Law Enforcement"
13897,3649,"70SOK9",D,"Sheriff K9 Tactical",Law Tac,"Ottawa County (70) Law Enforcement"
13902,364e,"70SPEV3",D,"Special Event 3",Interop,"Ottawa County (70) Common/Interop"
13903,364f,"70SPEV4",D,"Special Event 4",Interop,"Ottawa County (70) Common/Interop"
13904,3650,"70SPEV5",D,"Special Event 5",Interop,"Ottawa County (70) Common/Interop"
13905,3651,"70SPEV6",D,"Special Event 6",Interop,"Ottawa County (70) Common/Interop"
13906,3652,"70SPEV7",D,"Special Event 7",Interop,"Ottawa County (70) Common/Interop"
13907,3653,"70SPEV8",D,"Special Event 8",Interop,"Ottawa County (70) Common/Interop"
13908,3654,"70SPEV9",D,"Special Event 9",Interop,"Ottawa County (70) Common/Interop"
13909,3655,"70SPEV10",D,"Special Event 10",Interop,"Ottawa County (70) Common/Interop"
13912,3658,"70SOLEIN",DE,"LEIN",Law Talk,"Ottawa County (70) Law Enforcement"
13918,365e,"70TECHRES",D,"Countywide: Technical Rescue Team",Fire-Tac,"Ottawa County (70) Fire/Rescue"
13919,365f,"70HPDTRN",D,"Holland City Police Training",Law Talk,"Ottawa County (70) Law Enforcement"
13924,3664,"70UIC01",DE,"Unified Incident Command 1",Multi-Tac,"Ottawa County (70) Common/Interop"
13925,3665,"70UIC02",DE,"Unified Incident Command 2",Multi-Tac,"Ottawa County (70) Common/Interop"
13926,3666,"70SWATCMD",DE,"SWAT On-Scene Command",Law Tac,"Ottawa County (70) Law Enforcement"
13928,3668,"70MED3",D,"Spectrum Health Zeeland Community Hospital ER",Hospital,"Ottawa County (70) EMS/Hospital"
13930,366a,"70ZLCAR",DE,"Zeeland City Police Car-to-Car",Law Tac,"Ottawa County (70) Law Enforcement"
13932,366c,"GRAOSCL",D,"Osceola County",Public Works,"MDOT - Grand Region"
13933,366d,"70PRO",D,"Promed Ambulance OPS",EMS Dispatch,"Ottawa County (70) EMS/Hospital"
13934,366e,"70ROCK",D,"Rockford Ambulance OPS",EMS Dispatch,"Ottawa County (70) EMS/Hospital"
13935,366f,"70GHCAR",DE,"Grand Haven City Police Car-to-Car",Multi-Tac,"Ottawa County (70) Law Enforcement"
13936,3670,"70SOEVT1",D,"Sheriff Event 1",Law Tac,"Ottawa County (70) Law Enforcement"
13937,3671,"70SOEVT2",D,"Sheriff Event 2",Law Tac,"Ottawa County (70) Law Enforcement"
13938,3672,"70SOEVT3",D,"Sheriff Event 3",Law Tac,"Ottawa County (70) Law Enforcement"
13941,3675,"61FG6",D,"Fireground 6",Fire-Tac,"Muskegon County (61) Fire"
13942,3676,"61FG7",D,"Fireground 7",Fire-Tac,"Muskegon County (61) Fire"
13943,3677,"61FG8",D,"Fireground 8",Fire-Tac,"Muskegon County (61) Fire"
13944,3678,"61FG9",De,"Fireground 9",Fire-Tac,"Muskegon County (61) Fire"
13946,367a,"61F100",DE,"Muskegon Heights Fire  Proprietary",Fire-Talk,"Muskegon County (61) Fire"
13947,367b,"41PGGVM",D,"Grandville Medical Paging",EMS Dispatch,"Kent County (41) Fire/EMS Paging"
13948,367c,"41PGCAM",D,"Cascade Medical Paging",EMS Dispatch,"Kent County (41) Fire/EMS Paging"
13956,3684,"70TRNG1",D,"Countywide Training 1",Multi-Talk,"Ottawa County (70) Common/Interop"
13957,3685,"70TRNG2",D,"Countywide Training 2",Multi-Talk,"Ottawa County (70) Common/Interop"
13958,3686,"70TRNG3",D,"Countywide Training 3",Multi-Talk,"Ottawa County (70) Common/Interop"
13959,3687,"70TRNG4",D,"Countywide Training 4",Multi-Talk,"Ottawa County (70) Common/Interop"
13960,3688,"70TRNG5",D,"Countywide Training 5",Multi-Talk,"Ottawa County (70) Common/Interop"
13961,3689,"70GVEVT2",D,"Grand Valley State University Police Event 2",Law Tac,"State Colleges and Universities"
13962,368a,"70GVTRN",D,"Grand Valley State University Police Training",Law Tac,"State Colleges and Universities"
13963,368b,"11PGSTJ",D,"St Joseph Fire Paging",Fire Dispatch,"Berrien County (11) Fire"
13965,368d,"14LAW1",DE,"Police Tactical 1",Law Tac,"Cass County (14)"
13966,368e,"14LAW2",DE,"Police Tactical 2",Law Tac,"Cass County (14)"
13972,3694,"14P114",DE,"Sheriff Department Proprietary ",Law Talk,"Cass County (14)"
13973,3695,"34PG PAB",D,"Portland Ambulance Paging",EMS Dispatch,"Ionia County (34)"
13979,369b,"11PGNBT",D,"New Buffalo Twp Fire Paging",Fire Dispatch,"Berrien County (11) Fire"
13980,369c,"11PGNBTNBC",D,"New Buffalo Twp and New Buffalo City Fire Paging",Fire Dispatch,"Berrien County (11) Fire"
13985,36a1,"41GVSUPD",D,"Grand Valley State University Grand Rapids Dispatch",Law Dispatch,"State Colleges and Universities"
13986,36a2,"54POSSE",D,"County Sheriff Posse",Law Tac,"Mecosta County (54)"
13990,36a6,"62PG19MF",D,"Hesperia Station 19 Medical First Responder Page",EMS Dispatch,"Newaygo County (62) Fire"
13995,36ab,"61MCECOM",D,"Muskegon County Emergency Communication Services Common",Emergency Ops,"Muskegon County (61) Common/Interop"
13997,36ad,"62PG11",D,"Fremont Station 11 Fire Page",Fire Dispatch,"Newaygo County (62) Fire"
13998,36ae,"62PF12",D,"Newaygo Station 12 Fire Page",Fire Dispatch,"Newaygo County (62) Fire"
13999,36af,"62PG13",D,"Grant Station 13 Fire Page",Fire Dispatch,"Newaygo County (62) Fire"
14011,36bb,"TRICOEM",D,"CCE Races/Emergency Management",Interop,"Emmet County (24)"
14013,36bd,"TRICOEMB",De,"CCE Races/Emergency Management Secondary",Interop,"Emmet County (24)"
14014,36be,"23ADMIN",D,"Link to Eaton Co UHF Admin Repeater",Public Works,"Eaton County (23) County Government"
14015,36bf,"23F911",D,"Fire Mutual Aid From Out Of County",Fire-Tac,"Eaton County (23) Fire/EMS"
14016,36c0,"23LEIN",DE,"LEIN",Law Talk,"Eaton County (23) Law Enforcement"
14017,36c1,"23SPEV1",D,"Special Events 1 ",Multi-Tac,"Eaton County (23) Common/Interop"
14018,36c2,"23SPEV2",D,"Special Events 2",Multi-Tac,"Eaton County (23) Common/Interop"
14019,36c3,"23E911",D,"EMS Mutual Aid From Out Of County",EMS Dispatch,"Eaton County (23) Fire/EMS"
14020,36c4,"FTRICO",D,"Tri-County Fire Dispatch-to-Dispatch: Clinton, Eaton, Ingham Counties",Fire-Tac,"Capitol Region Common/Interop"
14021,36c5,"PTRICO",D,"Tri-County Police Dispatch-to-Dispatch Clinton, Eaton, Ingham Counties",Law Tac,"Capitol Region Common/Interop"
14022,36c6,"24PGDVTM",D,"Emmet County Dive Team Page",EMS Dispatch,"Emmet County (24)"
14023,36c7,"56PGCOFA",D,"All City Fire Paging Test",Fire Dispatch,"Midland County (56) Fire"
14024,36c8,"56PGEMS",D,"EMS Paging",EMS Dispatch,"Midland County (56) EMS"
14025,36c9,"781P911",D,"Traverse City Police Dispatch",Law Dispatch,"Grand Traverse County (28) Law Enforcement"
14026,36ca,"28MMR911",D,"MMR Dispatch: Traverse City",EMS Dispatch,"Mobile Medical Response (Med Comm)"
14027,36cb,"781TCFD",D,"Traverse City Fire Dispatch",Fire Dispatch,"Grand Traverse County (28) Fire"
14028,36cc,"28METRO",D,"Metro Fire Dispatch",Fire Dispatch,"Grand Traverse County (28) Fire"
14029,36cd,"28RURAL",D,"Rural Fire Dispatch",Fire Dispatch,"Grand Traverse County (28) Fire"
14030,36ce,"28SPEV1",D,"Special Event 1",Multi-Tac,"Grand Traverse County (28) Common/Interop"
14031,36cf,"28SPEV2",D,"Special Event 2",Multi-Tac,"Grand Traverse County (28) Common/Interop"
14032,36d0,"28SPEV3",D,"Special Event 3",Multi-Tac,"Grand Traverse County (28) Common/Interop"
14033,36d1,"28SPEV4",D,"Special Event 4",Multi-Tac,"Grand Traverse County (28) Common/Interop"
14034,36d2,"28SPEV5",D,"Special Event 5",Multi-Tac,"Grand Traverse County (28) Common/Interop"
14035,36d3,"28BFIRE",D,"Blair Fire Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14036,36d4,"28MFIRE",D,"Metro Fire Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14037,36d5,"28PENFIR",D,"Peninsula Township Fire/EMS Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14038,36d6,"28CFIRE",D,"City Fire Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14039,36d7,"28LLFIRE",D,"Long Lake Township Fire/EMS Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14041,36d9,"28GEMS",D,"Green Lake Township Fire/EMS Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14042,36da,"28FEMS",D,"Fife Lake Township Fire Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14043,36db,"28KEMS",D,"Paradise Township Fire/EMS Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14044,36dc,"28DB",D,"Detective Bureau",Law Tac,"Grand Traverse County (28) Law Enforcement"
14047,36df,"TNT 2",DE,"Traverse Narcotics Team 2",Law Tac,"State Police - Northern Region C.I.D."
14048,36e0,"28MED",D,"Medical Control Authority",EMS-Talk,"Grand Traverse County (28) EMS"
14049,36e1,"28EMS",D,"EMS",EMS-Talk,"Grand Traverse County (28) EMS"
14050,36e2,"28ROAD",D,"Road Commission",Public Works,"Grand Traverse County (28) Government"
14051,36e3,"28NMC",D,"Northern Michigan College",Public Works,"Grand Traverse County (28) Government"
14052,36e4,"28CCA",D,"Cherry Capital Airport",Public Works,"Grand Traverse County (28) Government"
14053,36e5,"28ANIM",D,"County Animal Control",Public Works,"Grand Traverse County (28) Government"
14054,36e6,"28METRO1",D,"Metro Fire Station 1",Fire-Tac,"Grand Traverse County (28) Fire"
14055,36e7,"28METRO8/9",D,"Metro Fire Station 8/9",Fire-Tac,"Grand Traverse County (28) Fire"
14056,36e8,"28METRO11/12",D,"Metro Fire Station 11/12",Fire-Tac,"Grand Traverse County (28) Fire"
14057,36e9,"28MTCHIEF",D,"Metro Fire Chief",Fire-Tac,"Grand Traverse County (28) Fire"
14058,36ea,"28METROAC",D,"Metro Fire All-Call",Fire-Tac,"Grand Traverse County (28) Fire"
14059,36eb,"28RURAL2",D,"Rural Fire Station 2",Fire-Tac,"Grand Traverse County (28) Fire"
14060,36ec,"28RURAL3",D,"Rural Fire Station 3",Fire-Tac,"Grand Traverse County (28) Fire"
14061,36ed,"28RURAL4",D,"Rural Fire Station 4",Fire-Tac,"Grand Traverse County (28) Fire"
14062,36ee,"28RURAL6",D,"Rural Fire Station 6",Fire-Tac,"Grand Traverse County (28) Fire"
14063,36ef,"28RCHIEF",D,"Rural Fire Chief",Fire-Tac,"Grand Traverse County (28) Fire"
14064,36f0,"28RURALAC",D,"Rural Fire All-Call",Fire Dispatch,"Grand Traverse County (28) Fire"
14065,36f1,"28BLAIR5",D,"Blair Fire/EMS Station 5",Fire-Tac,"Grand Traverse County (28) Fire"
14066,36f2,"28BLAIRAC",D,"Blair Fire/EMS All-Call",Fire Dispatch,"Grand Traverse County (28) Fire"
14067,36f3,"28PEN7",D,"Peninsula Fire/EMS Station 7",Fire-Tac,"Grand Traverse County (28) Fire"
14068,36f4,"28PAGE1",D,"Pagegroup 1",Fire Dispatch,"Grand Traverse County (28) Fire"
14069,36f5,"28ARFF",D,"Traverse City Fire ARFF",Fire-Tac,"Grand Traverse County (28) Fire"
14070,36f6,"28PAGE2",D,"Pagegroup 2",Fire Dispatch,"Grand Traverse County (28) Fire"
14071,36f7,"28MMRPAGE",D,"MMR Paging",EMS Dispatch,"Grand Traverse County (28) EMS"
14072,36f8,"28MMR",D,"MMR Grand Traverse County Dispatch",EMS Dispatch,"Mobile Medical Response (Med Comm)"
14073,36f9,"28EBEMS",D,"East Bay EMS 9A",EMS-Talk,"Grand Traverse County (28) EMS"
14076,36fc,"73PGBRF",D,"Birch Run Paging",Fire Dispatch,"Saginaw County (73) Fire"
14077,36fd,"73PGBLU",D,"Blumfield Paging",Fire Dispatch,"Saginaw County (73) Fire"
14078,36fe,"73PGBPF",D,"Bridgeport Paging",Fire Dispatch,"Saginaw County (73) Fire"
14079,36ff,"73PGBVF",D,"Buena Vista Paging",Fire Dispatch,"Saginaw County (73) Fire"
14080,3700,"73PGCAR",D,"Carrollton Paging",Fire Dispatch,"Saginaw County (73) Fire"
14081,3701,"73PGCHS",D,"Chesaning Paging",Fire Dispatch,"Saginaw County (73) Fire"
14082,3702,"73PGFRK",D,"Frankenmuth Paging",Fire Dispatch,"Saginaw County (73) Fire"
14083,3703,"73PGJAM",D,"James Paging",Fire Dispatch,"Saginaw County (73) Fire"
14084,3704,"73PGJLF",D,"Jonesfield/Lakefield Paging",Fire Dispatch,"Saginaw County (73) Fire"
14085,3705,"73PGKVL",D,"Kochville Paging",Fire Dispatch,"Saginaw County (73) Fire"
14086,3706,"73PGMGF",D,"Maple Grove Paging",Fire Dispatch,"Saginaw County (73) Fire"
14087,3707,"73PGMAR",D,"Marion Twp. Paging",Fire Dispatch,"Saginaw County (73) Fire"
14088,3708,"73PGMBS",D,"MBS Airport Paging",Fire Dispatch,"Saginaw County (73) Fire"
14089,3709,"73PGRCH",D,"Richland Paging",Fire Dispatch,"Saginaw County (73) Fire"
14090,370a,"73PGSTF",D,"Saginaw Twp Paging",Fire Dispatch,"Saginaw County (73) Fire"
14091,370b,"73PGSPL",D,"Spaulding Paging",Fire Dispatch,"Saginaw County (73) Fire"
14092,370c,"73PGTRI",D,"Tri Twp Paging",Fire Dispatch,"Saginaw County (73) Fire"
14093,370d,"73PGTAY",D,"Taymouth Paging",Fire Dispatch,"Saginaw County (73) Fire"
14094,370e,"73PGTHM",D,"Thomas Paging",Fire Dispatch,"Saginaw County (73) Fire"
14095,370f,"73PGTIT",D,"Tittabawassee Paging",Fire Dispatch,"Saginaw County (73) Fire"
14096,3710,"73PGZIL",D,"Zilwaukee Paging",Fire Dispatch,"Saginaw County (73) Fire"
14098,3712,"28RFIRE",D,"Rural Fire Proprietary",Fire-Talk,"Grand Traverse County (28) Fire"
14099,3713,"38PG WX",D,"Countywide Weather Alerts",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14101,3715,"83JAIL",D,"Sheriff Corrections Division",Law Talk,"Wexford County (83) Law Enforcement"
14102,3716,"10 ST 4 FD PG",D,"Station 4 Paging",Fire Dispatch,"Benzie County (10) Fire/EMS"
14103,3717,"10 ST 5 FD PG",D,"Station 5 Paging",Fire Dispatch,"Benzie County (10) Fire/EMS"
14104,3718,"10 ST 6 FD PG",D,"Station 6 Paging",Fire Dispatch,"Benzie County (10) Fire/EMS"
14105,3719,"10 ST 7 FD PG",D,"Station 7 Paging",Fire Dispatch,"Benzie County (10) Fire/EMS"
14106,371a,"10 ST 1 FD PG",D,"Station 1 Paging",Fire Dispatch,"Benzie County (10) Fire/EMS"
14108,371c,"10 ST 9 FD PG",D,"Station 9 Paging",Fire Dispatch,"Benzie County (10) Fire/EMS"
14109,371d,"10 EMS PG",D,"Benzie EMS Paging",EMS Dispatch,"Benzie County (10) Fire/EMS"
14111,371f,"38PG COL",D,"Columbia Twp. Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14112,3720,"38PG CON",D,"Concord Fire and Rescue Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14113,3721,"38PG GL",D,"Grass Lake Fire and Rescue Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14114,3722,"38PG HEN",D,"Henrietta Twp. Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14115,3723,"38PG HAN",D,"Hanover Twp. Fire Paging (Future Use)",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14116,3724,"38PG JAC",D,"Jackson City Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14117,3725,"38PG LT",D,"Liberty Twp. Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14118,3726,"38PG NAP",D,"Napoleon Twp. Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14119,3727,"38PG",D,"Fire Paging (Future Use)",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14120,3728,"38PG PT",D,"Pulaski Twp. Fire/Rescue Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14121,3729,"38PG PARSAND",D,"Parma-Sandstone Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14122,372a,"38PG RT",D,"Rives - Tompkins Twp. Fire/Rescue Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14123,372b,"38PG SAT",D,"Spring Arbor Twp. Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14124,372c,"38PG SP",D,"Springport Fire and Rescue Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14125,372d,"38PG SUM",D,"Summit Twp. Fire Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14126,372e,"38PG",D,"Fire Paging (Future Use)",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14129,3731,"38PG HEN ALL",D,"Henrietta Twp. Fire All Call Paging",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14133,3735,"38NAP ALLPAG",D,"Napoleon Fire All Call Page",Fire Dispatch,"Jackson County (38) Fire/Rescue"
14142,373e,"60FE911",D,"Fire/EMS Dispatch",Fire Dispatch,"Montmorency County (60)"
14145,3741,"40PGFLFD",D,"Fife Lake Fire Paging",Fire Dispatch,"Kalkaska County (40)"
14146,3742,"35PGEALL",D,"EMS All Stations Paging",EMS Dispatch,"Iosco County (35) EMS/Hospital"
14230,3796,"13ROAD1",D,"Road Commission 1",Public Works,"Calhoun County (13) County Government"
14231,3797,"13ROAD2",D,"Road Commission 2",Public Works,"Calhoun County (13) County Government"
14232,3798,"13ROAD3",D,"Road Commission 3",Public Works,"Calhoun County (13) County Government"
14235,379b,"13PARKS",D,"County Parks",Public Works,"Calhoun County (13) County Government"
14579,38f3,"30ERT1",D,"Sheriff's Dept Emergency Response Team 1",Law Tac,"Hillsdale County (30)"
14580,38f4,"30ERT2",D,"Sheriff's Dept Emergency Response Team 2",Law Tac,"Hillsdale County (30)"
16812,41ac,"41ARC",D,"Kent County",Emergency Ops,"American Red Cross"
22000,55f0,"63CID1",D,"CID",Law Tac,"Oakland County (63)"
22001,55f1,"63CID2",De,"CID",Law Tac,"Oakland County (63)"
22008,55f8,"USCG DET AIR",D,"U.S. Coast Guard: Air Station Detroit S.A.N.G. Base",Military,"U.S. Department of Defense"
