14232,3798,D,13ROAD3,Road Commission 3,Public Works,Calhoun County 13 County Government,1
14235,379B,D,13PARKS,County Parks,Public Works,Calhoun County 13 County Government,1
14579,38F3,D,30ERT1,Sheriffs Dept Emergency Response Team 1,Law Tac,Hillsdale County 30,1
14580,38F4,D,30ERT2,Sheriffs Dept Emergency Response Team 2,Law Tac,Hillsdale County 30,1
22008,55F8,D,USCG DET AIR,US Coast Guard Air Station Detroit SANG Base,Military,US Department of Defense,1
22010,55FA,D,UNFCP1,Freeway Courtesy Patrol 1 ,Public Works,State DOT MDOT  University Region,1
22011,55FB,D,UNFCP2,Freeway Courtesy Patrol 2,Public Works,State DOT MDOT  University Region,1
22013,55FD,D,82HART1,Dispatch,EMS Dispatch,Wayne County 82 Hart Medical EMS,1
22014,55FE,D,82HART2,Secondary,EMS-Talk,Wayne County 82 Hart Medical EMS,1
22016,5600,D,82HART3,UnittoUnit,EMS-Talk,Wayne County 82 Hart Medical EMS,1
22022,5606,DE,343PDTAC1,Police Tactical Ops 1,Law Tac,Wayne County 82 Dearborn,1
22025,5609,D,50MSEM5,Medstar Ambulance Talkaround,EMS-Talk,Macomb County 50 EMS,1
22028,560C,D,63ORH,Oakland Regional Hospital,Hospital,Oakland County 63 Hospitals,1
22029,560D,D,Airport,Airport Ops Future Use,Public Works,Wayne County 82 Airport Authority,1
22030,560E,D,Airport,Airport Ops Future Use,Public Works,Wayne County 82 Airport Authority,1
22038,5616,D,DOC8203,Wayne County 3,Corrections,State Dept of Corrections  Southern Region,1
22040,5618,DE,82AASEC1,Airport Security,Security,Wayne County 82 Airport Authority,1
22041,5619,DE,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22042,561A,DE,939FD911,Fire Dispatch,Fire Dispatch,Wayne County 82 Airport Authority,1
22043,561B,DE,939FG1,Fire Fireground 1,Fire-Tac,Wayne County 82 Airport Authority,1
22044,561C,DE,82AASEC2,Airport Security,Security,Wayne County 82 Airport Authority,1
22045,561D,DE,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22046,561E,DE,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22047,561F,DE,939P911,Police Dispatch,Law Dispatch,Wayne County 82 Airport Authority,1
22048,5620,DE,939PLEIN,Police Teletype,Law Talk,Wayne County 82 Airport Authority,1
22049,5621,DE,939PCAR,Police CartoCar,Law Talk,Wayne County 82 Airport Authority,1
22050,5622,D,82AAMRM,Metro Airport Runway Maintenance,Public Works,Wayne County 82 Airport Authority,1
22051,5623,D,82AAWRM,Willow Run Runway Maintenance,Public Works,Wayne County 82 Airport Authority,1
22052,5624,D,82AASTA8,Electricians,Public Works,Wayne County 82 Airport Authority,1
22053,5625,DE,Airport,Airport Ops,Law Talk,Wayne County 82 Airport Authority,1
22054,5626,D,DTW CALLBOX,Emergency Callbox Technicians ,Public Works,Wayne County 82 Airport Authority,1
22055,5627,D,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22056,5628,D,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22057,5629,D,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22058,562A,DE,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22059,562B,D,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22060,562C,D,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22061,562D,D,Airport,Airport Ops,Public Works,Wayne County 82 Airport Authority,1
22066,5632,D,09COURT,Court Security,Security,Bay County 09 County Government,1
22073,5639,DE,TSA 1,Transportation Security Administration 1,Federal,Federal Government  Law Enforcement,1
22074,563A,DE,TSA 2,Transportation Security Administration 2,Federal,Federal Government  Law Enforcement,1
22075,563B,DE,TSA 3,Transportation Security Administration 3,Federal,Federal Government  Law Enforcement,1
22076,563C,DE,TSA 4,Transportation Security Administration 4,Federal,Federal Government  Law Enforcement,1
22077,563D,DE,TSA 5,Transportation Security Administration 5,Federal,Federal Government  Law Enforcement,1
22078,563E,DE,TSA 6,Transportation Security Administration 6,Federal,Federal Government  Law Enforcement,1
22079,563F,D,82WCCCD NWPA,WCCCD Police Northwest Police Authority,Law Dispatch,Wayne County 82 Community College District,1
22084,5644,D,82DHFD1,Fire Dispatch,Fire Dispatch,Wayne County 82 Dearborn Heights,1
22085,5645,D,82DHFD2,Fire Fireground,Fire-Tac,Wayne County 82 Dearborn Heights,1
22086,5646,D,82DHPD1,Police Dispatch,Law Dispatch,Wayne County 82 Dearborn Heights,1
22087,5647,D,82DHFDPG2,Fire Station 2 Paging,Fire Dispatch,Wayne County 82 Dearborn Heights,1
22088,5648,D,82DHFDPG1,Fire Station 1 Paging,Fire Dispatch,Wayne County 82 Dearborn Heights,1
22094,564E,D,82GCFD1,Fire Dispatch,Fire Dispatch,Wayne County 82 Garden City,1
22095,564F,D,82GCFD2,Fire Fireground,Fire-Talk,Wayne County 82 Garden City,1
22096,5650,D,82GCPD2,Westland  Garden City Secondary Dispatch,Law Dispatch,Wayne County 82 Western Wayne Law Enforcement,1
22099,5653,D,82IFD1,Fire Dispatch,Fire Dispatch,Wayne County 82 Inkster,1
22100,5654,D,82IFD2,Fire Fireground ,Fire-Tac,Wayne County 82 Inkster,1
22101,5655,D,82ISPD1,Wayne  Inkster Primary Dispatch,Law Dispatch,Wayne County 82 Western Wayne Law Enforcement,1
22102,5656,D,82WAPD2,Wayne  Inkster Secondary Dispatch,Law Dispatch,Wayne County 82 Western Wayne Law Enforcement,1
22105,5659,D,WLPDEVENT 1,Police Special Events 1,Law Tac,Wayne County 82 Westland,1
22106,565A,D,WLPDEVENT 2,Police Special Events 2,Law Tac,Wayne County 82 Westland,1
22107,565B,D,WLPDEVENT 3,Police Special Events 3,Law Tac,Wayne County 82 Westland,1
22108,565C,D,WLPDEVENT 4,Police Special Events 4,Law Tac,Wayne County 82 Westland,1
22109,565D,D,82WLPD1,Westland  Garden City Primary Dispatch,Law Dispatch,Wayne County 82 Western Wayne Law Enforcement,1
22118,5666,D,82WWCAR3,Channel 3 CartoCar,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22119,5667,D,82WWFA1,Response,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22120,5668,D,82WWFA2,TrucktoTruck,Fire-Tac,Wayne County 82 Western Wayne Fire Authority,1
22123,566B,D,82WWLEIN2,Channel 2 LEIN,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22124,566C,D,82WWMUT1,Western Wayne Mutual Aid 1,Multi-Tac,Wayne County 82 CommonInterop,1
22125,566D,D,82WWMUT2,Western Wayne Mutual Aid 2,Multi-Tac,Wayne County 82 CommonInterop,1
22126,566E,D,82WWMUT3,Western Wayne Mutual Aid 3,Multi-Tac,Wayne County 82 CommonInterop,1
22127,566F,D,82WWMUT4,Western Wayne Mutual Aid 4,Multi-Tac,Wayne County 82 CommonInterop,1
22128,5670,D,82WWMUT5,Western Wayne Mutual Aid 5,Multi-Tac,Wayne County 82 CommonInterop,1
22134,5676,D,82WWPOLCOM1,Police Common 1,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22135,5677,D,82WWPOLCOM2,Police Common 2,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22136,5678,D,82WWPOLCOM3,Police Common 3,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22137,5679,D,82WWPOLCOM4,Police Common 4,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22138,567A,D,82WWPOLCOM5,Police Common 5,Law Tac,Wayne County 82 Western Wayne Law Enforcement,1
22140,567C,DE,ICENFO1,Immigration Customs Enforcement National Fugitive Operations 1,Federal,Federal Government  Law Enforcement,1
22141,567D,DE,ICENFO2,Immigration Customs Enforcement National Fugitive Operations 2,Federal,Federal Government  Law Enforcement,1
22142,567E,D,BELLE ISLE9,Belle Isle State Park Ops,Law Talk,State Dept of Natural Resources  District 9,1
22145,5681,D,D2BELLE ISLE,Metro Post 22 Belle Isle Detachment ,Law Talk,State Police District 2  Metro Detroit TriCounty Area,1
22150,5686,D,82INPDTAC1,Police Tactical Ops 1,Law Tac,Wayne County 82 Inkster,1
22151,5687,D,82INPDTAC2,Police Tactical Ops 2,Law Tac,Wayne County 82 Inkster,1
22152,5688,D,82INPDEV1,Police Events 1,Law Tac,Wayne County 82 Inkster,1
22153,5689,D,82INPDEV2,Police Events 2,Law Tac,Wayne County 82 Inkster,1
22158,568E,D,82WAPDEVENT1,Police Special Events 1,Law Tac,Wayne County 82 Wayne City,1
22159,568F,D,82WAPDEVENT2,Police Special Events 2,Law Tac,Wayne County 82 Wayne City,1
22160,5690,D,82WAPDEVENT3,Police Special Events 3,Law Tac,Wayne County 82 Wayne City,1
22175,569F,D,50WRFD1,Fire Dispatch,Fire Dispatch,Macomb County 50 Warren,1
22176,56A0,D,50WRFDTAC2,Fire Tactical Ops 2,Fire-Tac,Macomb County 50 Warren,1
22177,56A1,D,50WRFDTAC3,Fire Tactical Ops 3,Fire-Tac,Macomb County 50 Warren,1
22178,56A2,D,50WRFDTAC4,Fire Tactical Ops 4,Fire-Tac,Macomb County 50 Warren,1
22179,56A3,D,50WRFDTAC4,Fire Tactical Ops 5,Fire-Tac,Macomb County 50 Warren,1
22183,56A7,D,50WRNPDEXP,Police Explorers,Law Talk,Macomb County 50 Warren,1
22184,56A8,D,50CLPD911,Police Dispatch,Law Dispatch,Macomb County 50 Centerline,1
22185,56A9,D,50CLFDT2,Fire Tactical Ops 2,Fire-Tac,Macomb County 50 Centerline,1
22197,56B5,D,82WWFA STA 1,Station 1  Tone Outs,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22198,56B6,D,82WWFA STA 2,Station 2  Tone Outs,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22199,56B7,D,82WWFA STA 3,Station 3  Tone Outs,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22200,56B8,D,82WWFA STA 4,Station 4  Tone Outs,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22201,56B9,D,82WWFA STA 5,Station 5  Tone Outs,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22202,56BA,D,82WWFA BC,Battalion Chief  Tone Outs,Fire Dispatch,Wayne County 82 Western Wayne Fire Authority,1
22205,56BD,DE,25PATRIOT1,Patriot Ambulance Service Channel 1 Dispatch,EMS Dispatch,Genesee County 25 Emergency Medical,1
22206,56BE,D,REGD2N,Metro Post 21 Metro North Dispatch Patch to Detroit PD,Law Dispatch,State Police District 2  Metro Detroit TriCounty Area,1
22208,56C0,D,D2POSTS,Metro Posts 21 22 Districtwide Patch to Detroit PD,Law Talk,State Police District 2  Metro Detroit TriCounty Area,1
22209,56C1,D,REGD2S,Metro Post 22 South Dispatch Patch to Detroit PD,Law Dispatch,State Police District 2  Metro Detroit TriCounty Area,1
22210,56C2,D,D2BELLEISLE2,Metro Post 22 Belle Isle Detachment Patch to Detroit PD,Law Talk,State Police District 2  Metro Detroit TriCounty Area,1
22215,56C7,D,REDRUM4,REDRUM Homicide Task Force,Law Tac,Wayne County 82 Detroit Police  Specialized Tactical Units,1
22216,56C8,D,DPDENC1,Encrypted 1,Law Tac,Wayne County 82 Detroit Police  Specialized Tactical Units,1
22217,56C9,D,DPDENC2,Encrypted 2,Law Tac,Wayne County 82 Detroit Police  Specialized Tactical Units,1
22218,56CA,D,DPD14D,Channel 14D,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22219,56CB,D,DPD15D,Channel 15D,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22220,56CC,D,DPD16D,Channel 16D,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22221,56CD,DE,DPDOP1,Precinct 1 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22222,56CE,DE,DPDOP2,Precinct 2 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22223,56CF,DE,DPDOP3,Precinct 3 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22224,56D0,DE,DPDOP4,Precinct 4 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22225,56D1,DE,DPDOP5,Precinct 5 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22226,56D2,DE,DPDOP6,Precinct 6 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22227,56D3,DE,DPDOP7,Precinct 7 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22228,56D4,DE,DPDOP8,Precinct 8 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22229,56D5,DE,DPDOP9,Precinct 9 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22230,56D6,DE,DPDOP10,Precinct 10 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22231,56D7,DE,DPDOP11,Precinct 11 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22232,56D8,DE,DPDOP12,Precinct 12 CartoCar,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22235,56DB,D,WLDPS,Dept of Public Services,Public Works,Wayne County 82 Westland,1
22236,56DC,D,WLDPS SEWER,Dept of Public Services Sewer System,Public Works,Wayne County 82 Westland,1
22237,56DD,D,WLDPS,Dept of Public Services,Public Works,Wayne County 82 Westland,1
22238,56DE,D,WLDPS,Dept of Public Services,Public Works,Wayne County 82 Westland,1
22239,56DF,D,WLDPS,Dept of Public Services,Public Works,Wayne County 82 Westland,1
22241,56E1,DE,DPDOP13,CartoCar 13,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22242,56E2,DE,DPDOP14,CartoCar 14,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22243,56E3,DE,DPDOP15,CartoCar 15,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22244,56E4,DE,DPDOP16,CartoCar 16,Law Tac,Wayne County 82 Detroit Police  DispatchOperations,1
22245,56E5,D,343PD911,Police Dispatch,Law Dispatch,Wayne County 82 Dearborn,1
22246,56E6,D,343PDCAR,Police CartoCar,Law Tac,Wayne County 82 Dearborn,1
22248,56E8,D,8232031,Western Wayne MABAS Division 3203 On Scene 1,Fire-Tac,Mutual Aid Box Alarm System MABAS  Michigan,1
22249,56E9,D,8232032,Western Wayne MABAS Division 3203 On Scene 2,Fire-Tac,Mutual Aid Box Alarm System MABAS  Michigan,1
22250,56EA,D,8232033,Western Wayne MABAS Division 3203 On Scene 3,Fire-Tac,Mutual Aid Box Alarm System MABAS  Michigan,1
22251,56EB,D,823203D,Western Wayne MABAS Division 3203 DispatchtoDispatch,Fire-Tac,Mutual Aid Box Alarm System MABAS  Michigan,1
22252,56EC,D,82PTFD1,Township Fire En Route,Fire Dispatch,Wayne County 82 Plymouth City  Township,1
22253,56ED,DE,82PTFD2,Township Fire Fireground,Fire-Tac,Wayne County 82 Plymouth City  Township,1
22257,56F1,D,82PTFDPAGE,Township Fire Paging,Fire Dispatch,Wayne County 82 Plymouth City  Township,1
22259,56F3,D,82PTFD,Township Fire,Fire-Talk,Wayne County 82 Plymouth City  Township,1
22260,56F4,D,82PTFD ALERT,Township Fire Station Alerting,Fire Dispatch,Wayne County 82 Plymouth City  Township,1
22261,56F5,DE,DPDTRU3,Tactical Response Unit 3,Law Tac,Wayne County 82 Detroit Police  Specialized Tactical Units,1
22262,56F6,DE,DPDTRU2,Tactical Response Unit 2,Law Tac,Wayne County 82 Detroit Police  Specialized Tactical Units,1
22263,56F7,DE,DPDTRU1,Tactical Response Unit 1,Law Tac,Wayne County 82 Detroit Police  Specialized Tactical Units,1
22266,56FA,D,82HEMS,EMS to Hospital Beaumont Wayne,Hospital,Wayne County 82 Hospitals,1
22267,56FB,D,82HEMS1,EMS to Hospital Farmington Hills,Hospital,Wayne County 82 Hospitals,1
22268,56FC,D,82HEMS2,EMS to Hospital SinaiGrace,Hospital,Wayne County 82 Hospitals,1
22269,56FD,D,82HEMS3,EMS to Hospital Detroit Receiving,Hospital,Wayne County 82 Hospitals,1
22270,56FE,D,82HEMS4,EMS to Hospital Garden City Osteopathic,Hospital,Wayne County 82 Hospitals,1
22271,56FF,D,82HEMS5,EMS to Hospital St Joseph,Hospital,Wayne County 82 Hospitals,1
22272,5700,D,82HEMS6,EMS to Hospital U of M,Hospital,Wayne County 82 Hospitals,1
22273,5701,D,82HEMS7,EMS to Hospital St Marys,Hospital,Wayne County 82 Hospitals,1
22274,5702,D,82HEMS8,EMS to Hospital Beaumont Canton,Hospital,Wayne County 82 Hospitals,1
22275,5703,D,82HEMS9,EMS to Hospital Taylor,Hospital,Wayne County 82 Hospitals,1
22276,5704,D,82HEMS10,EMS to Hospital Beaumont Dearborn,Hospital,Wayne County 82 Hospitals,1
22277,5705,D,82HEMS11,EMS to Hospital Trenton Southshore,Hospital,Wayne County 82 Hospitals,1
22278,5706,D,82HEMS12,EMS to Hospital VA Hospital Detroit,Hospital,Wayne County 82 Hospitals,1
22279,5707,D,82HEMS13,EMS to Hospital Wyandotte,Hospital,Wayne County 82 Hospitals,1
22280,5708,D,82HEMS14,EMS to Hospital Henry Ford Brownstown,Hospital,Wayne County 82 Hospitals,1
22281,5709,D,82HEMS15,EMS to Hospital Henry Ford,Hospital,Wayne County 82 Hospitals,1
22282,570A,D,82HEMS16,EMS to Hospital,Hospital,Wayne County 82 Hospitals,1
22283,570B,D,82HEMS17,EMS to Hospital Providence Park,Hospital,Wayne County 82 Hospitals,1
22284,570C,D,81CUCS1,Concordia University Campus Safety 1,Law Talk,Washtenaw County 81 Law Enforcement,1
22293,5715,DE,USMFAT,US Marshals Fugitive Apprehension Team,Federal,Federal Government  Law Enforcement,1
22296,5718,DE,44P911A,Central 911 Police Dispatch 1,Law Dispatch,Lapeer County 44 Law Enforcement,1
22298,571A,DE,25PATRIOT2,Patriot Ambulance Service Channel 2 Wheelchair Transports,EMS-Talk,Genesee County 25 Emergency Medical,1
22299,571B,D,63LFBMH,LifeFlight Beaumont Health Based Out of Royal Oak,EMS Dispatch,Statewide Aeronautical Medical,1
22300,571C,DE,FED EVENT 1,Federal Event 1,Federal,Federal Government  CommonEvent,1
22301,571D,DE,FED EVENT 2,Federal Event 2,Federal,Federal Government  CommonEvent,1
22302,571E,DE,FED EVENT 3,Federal Event 3,Federal,Federal Government  CommonEvent,1
22303,571F,DE,FED EVENT 4,Federal Event 4,Federal,Federal Government  CommonEvent,1
22304,5720,DE,FED EVENT 5,Federal Event 5,Federal,Federal Government  CommonEvent,1
22305,5721,DE,FED EVENT 6,Federal Event 6,Federal,Federal Government  CommonEvent,1
22306,5722,DE,FED EVENT 7,Federal Event 7,Federal,Federal Government  CommonEvent,1
22307,5723,DE,FED EVENT 8,Federal Event 8,Federal,Federal Government  CommonEvent,1
22308,5724,DE,FED EVENT 9,Federal Event 9,Federal,Federal Government  CommonEvent,1
22309,5725,DE,FED EVENT 10,Federal Event 10,Federal,Federal Government  CommonEvent,1
22310,5726,DE,FED EVENT 11,Federal Event 11,Federal,Federal Government  CommonEvent,1
22311,5727,DE,FED EVENT 12,Federal Event 12,Federal,Federal Government  CommonEvent,1
22312,5728,DE,FED EVENT 13,Federal Event 13,Federal,Federal Government  CommonEvent,1
22313,5729,DE,FED EVENT 14,Federal Event 14,Federal,Federal Government  CommonEvent,1
22314,572A,DE,FED EVENT 15,Federal Event 15,Federal,Federal Government  CommonEvent,1
22315,572B,DE,FED EVENT 16,Federal Event 16,Federal,Federal Government  CommonEvent,1
22316,572C,DE,FED EVENT 17,Federal Event 17,Federal,Federal Government  CommonEvent,1
22317,572D,DE,FED EVENT 18,Federal Event 18,Federal,Federal Government  CommonEvent,1
22318,572E,DE,FED EVENT 19,Federal Event 19,Federal,Federal Government  CommonEvent,1
22319,572F,DE,FED EVENT 20,Federal Event 20,Federal,Federal Government  CommonEvent,1
22320,5730,DE,FED EVENT 21,Federal Event 21,Federal,Federal Government  CommonEvent,1
22321,5731,DE,FED EVENT 22,Federal Event 22,Federal,Federal Government  CommonEvent,1
22322,5732,DE,FED EVENT 23,Federal Event 23,Federal,Federal Government  CommonEvent,1
22323,5733,DE,FED EVENT 24,Federal Event 24,Federal,Federal Government  CommonEvent,1
22324,5734,DE,FED EVENT 25,Federal Event 25,Federal,Federal Government  CommonEvent,1
22325,5735,D,HVA PAGE 1,Ann Arbor BLS Paging,EMS Dispatch,Emergent Health Partners,1
22326,5736,D,HVA PAGE 2,Ann Arbor Crew Paging,EMS Dispatch,Emergent Health Partners,1
22327,5737,D,HVA PAGE 3,Future Use,EMS Dispatch,Emergent Health Partners,1
22328,5738,D,74PG911AC,St Clair County FD Countywide Page,Fire Dispatch,St Clair County 74 Fire,1
22329,5739,D,74BURTCHPAGE,Burtchville Twp FD General Alarm Page,Fire Dispatch,St Clair County 74 Fire,1
22330,573A,D,74FRGRATIOTPAGE,Fort Gratiot Twp FD General Alarm Page,Fire Dispatch,St Clair County 74 Fire,1
22331,573B,D,74KIMBALLPAGE,Kimball Twp FD General Alarm Page,Fire Dispatch,St Clair County 74 Fire,1
22332,573C,D,74STCLAIRPAGE,St Clair FD General Alarm Page,Fire Dispatch,St Clair County 74 Fire,1
22334,573E,D,74MVILLEGAPAGE,Marysville FD General Alarm Page,Fire Dispatch,St Clair County 74 Fire,1
22336,5740,D,81PG911AC,Washtenaw County All Call,Fire Dispatch,Washtenaw County 81 FireRescue,1
22337,5741,D,343FD911,Fire Dispatch,Fire Dispatch,Wayne County 82 Dearborn,1
22338,5742,D,343FG1,Fire Fireground 1,Fire-Tac,Wayne County 82 Dearborn,1
22339,5743,D,343FG2,Fire Fireground 2,Fire-Tac,Wayne County 82 Dearborn,1
22340,5744,D,50WRPD911,Police Dispatch,Law Dispatch,Macomb County 50 Warren,1
22342,5746,D,74MVILLEDCPAGE,Marysville FD Duty Crew Page,Fire Dispatch,St Clair County 74 Fire,1
22345,5749,D,82LFD ER,Base 7 Fire En Route,Fire Dispatch,Wayne County 82 Livonia Public Safety,1
22346,574A,D,25ELITE,Elite EMS Dispatch,EMS Dispatch,Genesee County 25 Emergency Medical,1
22347,574B,D,81PG SMA,Salem Twp Fire All Call,Fire Dispatch,Washtenaw County 81 FireRescue,1
22348,574C,D,81PG SAA,Saline Area Fire All Call,Fire Dispatch,Washtenaw County 81 FireRescue,1
22349,574D,D,81PG SA1,Saline Area Fire Station Call,Fire Dispatch,Washtenaw County 81 FireRescue,1
22350,574E,D,81PG DXA,Dexter Area Fire All Call,Fire Dispatch,Washtenaw County 81 FireRescue,1
22351,574F,D,81PG DX0,Dexter Area Fire All Station Call,Fire Dispatch,Washtenaw County 81 FireRescue,1
22361,5759,D,903PD911,Ann Arbor DPSS Dispatch Patched to U of M TRS,Law Dispatch,University of Michigan,1
22362,575A,D,903PDLEIN,Ann Arbor DPSS LEIN,Law Tac,University of Michigan,1
22363,575B,D,903PDCAR,Ann Arbor DPSS CartoCar,Law Tac,University of Michigan,1
22364,575C,D,903PDEV1,Ann Arbor DPSS Events 1,Law Tac,University of Michigan,1
22365,575D,D,903PDEV2,Ann Arbor DPSS Events 2,Law Tac,University of Michigan,1
22366,575E,D,903PDTAC1,Ann Arbor DPSS Tac 1,Law Tac,University of Michigan,1
22367,575F,D,903PDTAC2,Ann Arbor DPSS Tac 2,Law Tac,University of Michigan,1
22373,5765,D,50WRNBI,Public Service Building Inspectors,Public Works,Macomb County 50 Warren,1
22377,5769,D,50WRNPS,Public Service,Public Works,Macomb County 50 Warren,1
22385,5771,D,50WRCERT,Citizen Emergency Response Team CERT,Emergency Ops,Macomb County 50 Warren,1
